timestamp,city,pm25,pm10,no2
2026-07-13 00:00:00,Delhi,207.7,663.1,64.6
2026-07-13 01:00:00,Delhi,195.1,622.1,59.0
2026-07-13 02:00:00,Delhi,175.6,577.4,52.3
2026-07-13 03:00:00,Delhi,152.7,534.6,43.8
2026-07-13 04:00:00,Delhi,137.8,519.7,34.2
2026-07-13 05:00:00,Delhi,140.6,516.0,21.1
2026-07-13 06:00:00,Delhi,142.5,510.4,20.9
2026-07-13 07:00:00,Delhi,144.4,488.0,20.6
2026-07-13 08:00:00,Delhi,138.8,555.1,18.9
2026-07-13 09:00:00,Delhi,127.1,564.4,14.7
2026-07-13 10:00:00,Delhi,122.0,590.5,9.3
2026-07-13 11:00:00,Delhi,117.3,599.8,5.4
2026-07-13 12:00:00,Delhi,112.9,579.3,3.8
2026-07-13 13:00:00,Delhi,104.5,519.7,3.8
2026-07-13 14:00:00,Delhi,105.0,510.4,5.2
2026-07-13 15:00:00,Delhi,103.8,489.9,6.8
2026-07-13 16:00:00,Delhi,98.0,448.0,10.0
2026-07-13 17:00:00,Delhi,104.3,444.2,21.8
2026-07-13 18:00:00,Delhi,111.1,393.0,41.5
2026-07-13 19:00:00,Delhi,124.3,417.2,68.6
2026-07-13 20:00:00,Delhi,140.6,442.4,89.1
2026-07-13 21:00:00,Delhi,158.3,455.4,97.3
2026-07-13 22:00:00,Delhi,171.8,446.1,98.8
2026-07-13 23:00:00,Delhi,157.4,386.5,96.5
2026-07-14 00:00:00,Delhi,132.2,327.8,90.3
2026-07-14 01:00:00,Delhi,123.9,333.4,80.1
2026-07-14 02:00:00,Delhi,122.0,345.5,69.0
2026-07-14 03:00:00,Delhi,121.1,383.7,56.6
2026-07-14 04:00:00,Delhi,131.8,493.6,43.3
2026-07-14 05:00:00,Delhi,68.0,164.8,24.7
2026-07-14 06:00:00,Delhi,63.1,148.5,24.5
2026-07-14 07:00:00,Delhi,63.3,152.3,23.9
2026-07-14 08:00:00,Delhi,71.2,207.2,22.0
2026-07-14 09:00:00,Delhi,86.6,307.3,17.4
2026-07-14 10:00:00,Delhi,104.5,427.5,11.5
2026-07-14 11:00:00,Delhi,121.1,555.1,7.0
2026-07-14 12:00:00,Delhi,133.6,655.7,4.9
2026-07-14 13:00:00,Delhi,140.2,704.1,4.2
2026-07-14 14:00:00,Delhi,142.5,720.8,5.2
2026-07-14 15:00:00,Delhi,138.8,689.2,7.8
2026-07-14 16:00:00,Delhi,140.6,691.0,12.1
2026-07-14 17:00:00,Delhi,125.7,465.7,17.8
