timestamp,city,pm25,pm10,no2
2026-07-31 00:00:00,Delhi,43.3,45.2,33.6
2026-07-31 01:00:00,Delhi,39.3,41.2,28.3
2026-07-31 02:00:00,Delhi,33.8,34.7,24.1
2026-07-31 03:00:00,Delhi,29.0,29.5,21.7
2026-07-31 04:00:00,Delhi,38.3,136.9,20.5
2026-07-31 05:00:00,Delhi,37.7,146.2,19.9
2026-07-31 06:00:00,Delhi,32.6,89.4,19.5
2026-07-31 07:00:00,Delhi,27.4,47.5,18.8
2026-07-31 08:00:00,Delhi,21.6,25.4,17.3
2026-07-31 09:00:00,Delhi,20.5,21.8,14.3
2026-07-31 10:00:00,Delhi,21.3,22.1,10.6
2026-07-31 11:00:00,Delhi,22.8,23.3,7.9
2026-07-31 12:00:00,Delhi,22.2,22.6,6.7
2026-07-31 13:00:00,Delhi,20.8,28.2,6.6
2026-07-31 14:00:00,Delhi,21.7,30.4,7.3
2026-07-31 15:00:00,Delhi,20.7,23.7,8.9
2026-07-31 16:00:00,Delhi,20.2,21.4,11.3
2026-07-31 17:00:00,Delhi,31.5,32.0,19.2
2026-07-31 18:00:00,Delhi,35.2,35.5,24.9
2026-07-31 19:00:00,Delhi,36.7,37.0,32.5
2026-07-31 20:00:00,Delhi,36.3,36.8,37.1
2026-07-31 21:00:00,Delhi,34.9,35.6,36.0
2026-07-31 22:00:00,Delhi,33.4,34.3,31.8
2026-07-31 23:00:00,Delhi,31.2,32.1,27.7
2026-08-01 00:00:00,Delhi,28.6,29.5,24.4
2026-08-01 01:00:00,Delhi,41.2,157.9,21.2
2026-08-01 02:00:00,Delhi,49.4,225.8,18.9
2026-08-01 03:00:00,Delhi,52.9,252.4,18.2
2026-08-01 04:00:00,Delhi,52.4,243.1,18.4
2026-08-01 05:00:00,Delhi,25.5,26.5,18.9
2026-08-01 06:00:00,Delhi,26.8,27.8,18.5
2026-08-01 07:00:00,Delhi,27.5,28.6,17.8
2026-08-01 08:00:00,Delhi,26.4,27.4,16.4
2026-08-01 09:00:00,Delhi,25.3,26.0,13.7
2026-08-01 10:00:00,Delhi,34.8,117.8,10.2
2026-08-01 11:00:00,Delhi,27.6,44.8,7.8
2026-08-01 12:00:00,Delhi,30.2,61.0,7.0
2026-08-01 13:00:00,Delhi,30.5,38.1,7.2
2026-08-01 14:00:00,Delhi,30.0,33.6,8.1
2026-08-01 15:00:00,Delhi,29.5,31.3,9.5
2026-08-01 16:00:00,Delhi,28.8,29.8,11.6
2026-08-01 17:00:00,Delhi,36.6,55.9,14.6
2026-08-01 18:00:00,Delhi,41.2,53.3,20.8
2026-08-01 19:00:00,Delhi,44.9,51.5,29.2
2026-08-01 20:00:00,Delhi,44.9,48.1,34.8
2026-08-01 21:00:00,Delhi,43.2,44.4,35.2
2026-08-01 22:00:00,Delhi,40.7,41.2,32.8
2026-08-01 23:00:00,Delhi,40.3,40.4,29.7
2026-08-02 00:00:00,Delhi,37.4,37.6,25.8
2026-08-02 01:00:00,Delhi,35.0,35.5,21.1
2026-08-02 02:00:00,Delhi,34.6,35.4,17.8
2026-08-02 03:00:00,Delhi,35.3,36.6,17.0
2026-08-02 04:00:00,Delhi,35.9,37.5,17.6
2026-08-02 05:00:00,Delhi,36.3,38.1,18.0
2026-08-02 06:00:00,Delhi,36.1,37.8,18.1
2026-08-02 07:00:00,Delhi,32.8,34.7,18.1
2026-08-02 08:00:00,Delhi,32.4,34.1,17.0
2026-08-02 09:00:00,Delhi,33.4,35.3,14.0
2026-08-02 10:00:00,Delhi,34.5,36.4,9.9
2026-08-02 11:00:00,Delhi,34.3,36.3,6.8
2026-08-02 12:00:00,Delhi,33.1,34.6,5.3
2026-08-02 13:00:00,Delhi,32.4,33.8,4.8
2026-08-02 14:00:00,Delhi,31.7,32.8,5.4
2026-08-02 15:00:00,Delhi,32.8,33.8,6.8
2026-08-02 16:00:00,Delhi,31.2,31.9,9.3
2026-08-02 17:00:00,Delhi,30.0,30.6,13.7
2026-08-02 18:00:00,Delhi,33.5,33.9,22.1
2026-08-02 19:00:00,Delhi,38.3,38.6,32.4
2026-08-02 20:00:00,Delhi,43.4,43.8,39.8
2026-08-02 21:00:00,Delhi,46.1,46.3,42.1
2026-08-02 22:00:00,Delhi,51.3,51.6,41.6
2026-08-02 23:00:00,Delhi,48.4,48.8,39.6
2026-08-03 00:00:00,Delhi,47.8,48.2,36.0
2026-08-03 01:00:00,Delhi,46.4,46.9,31.0
2026-08-03 02:00:00,Delhi,42.0,43.0,26.9
2026-08-03 03:00:00,Delhi,40.4,41.7,24.3
2026-08-03 04:00:00,Delhi,37.6,39.1,22.5
2026-08-03 05:00:00,Delhi,34.8,37.0,21.9
2026-08-03 06:00:00,Delhi,34.9,37.8,23.4
2026-08-03 07:00:00,Delhi,31.9,35.3,26.1
2026-08-03 08:00:00,Delhi,30.0,32.6,26.9
2026-08-03 09:00:00,Delhi,23.5,25.4,23.8
2026-08-03 10:00:00,Delhi,21.3,22.6,18.9
2026-08-03 11:00:00,Delhi,21.4,22.5,15.1
2026-08-03 12:00:00,Delhi,23.2,24.1,13.1
2026-08-03 13:00:00,Delhi,24.1,24.9,12.1
2026-08-03 14:00:00,Delhi,25.5,26.1,13.2
2026-08-03 15:00:00,Delhi,26.7,27.1,16.9
2026-08-03 16:00:00,Delhi,28.0,28.2,22.7
2026-08-03 17:00:00,Delhi,28.5,28.6,29.7
2026-08-03 18:00:00,Delhi,31.5,31.7,39.6
2026-08-03 19:00:00,Delhi,40.6,40.7,50.7
2026-08-03 20:00:00,Delhi,42.7,42.8,56.9
2026-08-03 21:00:00,Delhi,41.1,41.2,54.5
2026-08-03 22:00:00,Delhi,41.6,41.8,47.2
2026-08-03 23:00:00,Delhi,35.5,35.7,39.6
2026-08-04 00:00:00,Delhi,30.6,30.9,32.3
2026-08-04 01:00:00,Delhi,26.0,26.1,24.7
2026-08-04 02:00:00,Delhi,21.0,21.1,19.4
2026-08-04 03:00:00,Delhi,19.2,19.3,17.7
2026-08-04 04:00:00,Delhi,17.6,17.6,18.2
2026-08-04 05:00:00,Delhi,17.1,17.2,19.6
2026-08-04 06:00:00,Delhi,19.0,19.1,22.1
2026-08-04 07:00:00,Delhi,15.3,15.4,25.5
2026-08-04 08:00:00,Delhi,16.6,16.7,27.0
2026-08-04 09:00:00,Delhi,14.8,14.9,25.1
2026-08-04 10:00:00,Delhi,14.8,14.9,21.5
2026-08-04 11:00:00,Delhi,17.3,17.4,18.1
2026-08-04 12:00:00,Delhi,19.8,19.8,15.0
2026-08-04 13:00:00,Delhi,21.1,21.2,12.2
2026-08-04 14:00:00,Delhi,21.3,21.4,11.7
2026-08-04 15:00:00,Delhi,22.9,22.9,14.7
2026-08-04 16:00:00,Delhi,25.4,25.5,20.1
2026-08-04 17:00:00,Delhi,26.4,26.4,26.2
2026-08-04 18:00:00,Delhi,31.4,31.5,33.0
2026-08-04 19:00:00,Delhi,32.9,33.1,40.5
2026-08-04 20:00:00,Delhi,33.2,33.3,47.2
2026-08-04 21:00:00,Delhi,35.9,35.9,53.5
2026-08-04 22:00:00,Delhi,40.3,40.4,58.9
2026-08-04 23:00:00,Delhi,43.5,43.7,61.0
2026-08-05 00:00:00,Delhi,42.8,43.0,57.6
2026-08-05 01:00:00,Delhi,40.3,40.4,50.7
2026-08-05 02:00:00,Delhi,35.2,35.3,44.4
2026-08-05 03:00:00,Delhi,28.7,28.8,39.5
2026-08-05 04:00:00,Delhi,26.8,26.9,35.1
2026-08-05 05:00:00,Delhi,27.6,27.7,32.3
2026-08-05 06:00:00,Delhi,28.8,28.8,32.7
2026-08-05 07:00:00,Delhi,29.0,29.0,34.6
2026-08-05 08:00:00,Delhi,28.7,28.8,34.5
2026-08-05 09:00:00,Delhi,21.9,21.9,30.0
2026-08-05 10:00:00,Delhi,17.5,17.5,23.4
2026-08-05 11:00:00,Delhi,17.1,17.1,18.2
2026-08-05 12:00:00,Delhi,17.5,17.5,15.3
2026-08-05 13:00:00,Delhi,18.4,18.5,13.9
2026-08-05 14:00:00,Delhi,19.6,19.6,14.3
2026-08-05 15:00:00,Delhi,20.2,20.3,16.3
2026-08-05 16:00:00,Delhi,21.8,21.8,20.1
2026-08-05 17:00:00,Delhi,23.8,23.9,27.6
2026-08-05 18:00:00,Delhi,29.8,29.9,42.6
2026-08-05 19:00:00,Delhi,40.4,40.4,61.2
2026-08-05 20:00:00,Delhi,48.2,48.2,73.5
2026-08-05 21:00:00,Delhi,53.4,53.4,74.7
2026-08-05 22:00:00,Delhi,51.7,51.8,69.7
2026-08-05 23:00:00,Delhi,47.5,47.6,63.1
2026-08-06 00:00:00,Delhi,42.4,42.4,55.9
