timestamp,city,pm25,pm10,no2
2026-07-24 00:00:00,Delhi,30.5,30.6,21.1
2026-07-24 01:00:00,Delhi,31.7,31.8,20.4
2026-07-24 02:00:00,Delhi,33.5,33.6,19.9
2026-07-24 03:00:00,Delhi,35.0,35.2,19.4
2026-07-24 04:00:00,Delhi,35.6,35.6,19.0
2026-07-24 05:00:00,Delhi,37.7,37.7,18.0
2026-07-24 06:00:00,Delhi,37.7,37.7,17.8
2026-07-24 07:00:00,Delhi,34.3,34.5,17.4
2026-07-24 08:00:00,Delhi,31.5,31.5,16.3
2026-07-24 09:00:00,Delhi,26.4,26.4,13.6
2026-07-24 10:00:00,Delhi,24.1,24.2,10.2
2026-07-24 11:00:00,Delhi,22.9,22.9,7.9
2026-07-24 12:00:00,Delhi,21.4,21.4,7.4
2026-07-24 13:00:00,Delhi,20.4,20.4,8.1
2026-07-24 14:00:00,Delhi,17.7,17.7,9.4
2026-07-24 15:00:00,Delhi,16.1,16.2,10.9
2026-07-24 16:00:00,Delhi,16.5,16.6,13.2
2026-07-24 17:00:00,Delhi,23.3,23.5,17.3
2026-07-24 18:00:00,Delhi,29.5,29.6,26.2
2026-07-24 19:00:00,Delhi,34.3,34.6,38.2
2026-07-24 20:00:00,Delhi,34.3,34.7,45.1
2026-07-24 21:00:00,Delhi,32.8,33.4,42.2
2026-07-24 22:00:00,Delhi,31.9,33.2,34.3
2026-07-24 23:00:00,Delhi,30.5,33.1,27.6
2026-07-25 00:00:00,Delhi,28.0,31.8,24.1
2026-07-25 01:00:00,Delhi,26.5,31.4,21.8
2026-07-25 02:00:00,Delhi,26.3,31.5,20.4
2026-07-25 03:00:00,Delhi,26.5,31.1,20.4
2026-07-25 04:00:00,Delhi,27.1,30.5,21.3
2026-07-25 05:00:00,Delhi,29.7,33.9,22.5
2026-07-25 06:00:00,Delhi,29.8,32.8,21.9
2026-07-25 07:00:00,Delhi,28.5,30.6,20.9
2026-07-25 08:00:00,Delhi,29.0,31.1,19.0
2026-07-25 09:00:00,Delhi,29.5,34.2,15.4
2026-07-25 10:00:00,Delhi,26.8,32.8,11.0
2026-07-25 11:00:00,Delhi,24.3,29.0,7.8
2026-07-25 12:00:00,Delhi,25.8,29.6,6.4
2026-07-25 13:00:00,Delhi,32.2,66.1,6.3
2026-07-25 14:00:00,Delhi,26.4,39.3,7.7
2026-07-25 15:00:00,Delhi,25.1,33.4,10.7
2026-07-25 16:00:00,Delhi,24.9,32.1,15.2
2026-07-25 17:00:00,Delhi,38.3,41.8,23.0
2026-07-25 18:00:00,Delhi,44.2,46.1,29.1
2026-07-25 19:00:00,Delhi,51.8,52.7,37.3
2026-07-25 20:00:00,Delhi,50.3,50.9,42.5
2026-07-25 21:00:00,Delhi,45.1,45.4,42.0
2026-07-25 22:00:00,Delhi,46.8,47.0,38.4
2026-07-25 23:00:00,Delhi,48.1,48.3,34.6
2026-07-26 00:00:00,Delhi,48.5,48.7,31.2
2026-07-26 01:00:00,Delhi,47.0,47.1,27.7
2026-07-26 02:00:00,Delhi,45.4,45.6,25.2
2026-07-26 03:00:00,Delhi,44.7,44.9,24.9
2026-07-26 04:00:00,Delhi,44.9,46.3,25.7
2026-07-26 05:00:00,Delhi,46.2,49.1,25.7
2026-07-26 06:00:00,Delhi,48.1,51.7,24.1
2026-07-26 07:00:00,Delhi,43.9,48.8,21.7
2026-07-26 08:00:00,Delhi,37.4,44.9,18.9
2026-07-26 09:00:00,Delhi,37.1,45.8,15.6
2026-07-26 10:00:00,Delhi,36.3,45.1,12.0
2026-07-26 11:00:00,Delhi,37.8,46.1,9.1
2026-07-26 12:00:00,Delhi,38.0,46.1,7.3
2026-07-26 13:00:00,Delhi,39.8,47.3,6.2
2026-07-26 14:00:00,Delhi,40.7,47.3,6.3
2026-07-26 15:00:00,Delhi,40.9,47.3,5.7
2026-07-26 16:00:00,Delhi,41.7,48.4,6.1
2026-07-26 17:00:00,Delhi,42.7,50.5,13.4
2026-07-26 18:00:00,Delhi,47.8,54.2,34.1
2026-07-26 19:00:00,Delhi,70.3,74.7,61.7
2026-07-26 20:00:00,Delhi,91.3,95.5,81.9
2026-07-26 21:00:00,Delhi,112.2,116.2,89.2
2026-07-26 22:00:00,Delhi,125.3,129.5,89.2
2026-07-26 23:00:00,Delhi,115.5,119.7,84.8
2026-07-27 00:00:00,Delhi,88.2,93.1,74.5
2026-07-27 01:00:00,Delhi,76.4,82.0,59.8
2026-07-27 02:00:00,Delhi,76.8,82.0,48.6
2026-07-27 03:00:00,Delhi,81.0,85.7,44.8
2026-07-27 04:00:00,Delhi,85.7,89.9,44.5
2026-07-27 05:00:00,Delhi,82.0,86.6,43.8
2026-07-27 06:00:00,Delhi,78.9,82.4,41.4
2026-07-27 07:00:00,Delhi,74.3,78.2,38.6
2026-07-27 08:00:00,Delhi,60.1,65.2,35.0
2026-07-27 09:00:00,Delhi,48.2,55.5,29.9
2026-07-27 10:00:00,Delhi,45.5,57.5,23.9
2026-07-27 11:00:00,Delhi,46.7,58.8,18.8
2026-07-27 12:00:00,Delhi,46.4,57.9,14.7
2026-07-27 13:00:00,Delhi,44.2,54.5,11.4
2026-07-27 14:00:00,Delhi,45.2,54.7,10.1
2026-07-27 15:00:00,Delhi,45.6,54.8,10.4
