timestamp,city,pm25,pm10,no2
2026-07-25 00:00:00,Delhi,28.0,31.8,24.1
2026-07-25 01:00:00,Delhi,26.5,31.4,21.8
2026-07-25 02:00:00,Delhi,26.3,31.5,20.4
2026-07-25 03:00:00,Delhi,26.5,31.1,20.4
2026-07-25 04:00:00,Delhi,27.1,30.5,21.3
2026-07-25 05:00:00,Delhi,29.7,33.9,22.5
2026-07-25 06:00:00,Delhi,29.8,32.8,21.9
2026-07-25 07:00:00,Delhi,28.5,30.6,20.9
2026-07-25 08:00:00,Delhi,29.0,31.1,19.0
2026-07-25 09:00:00,Delhi,29.5,34.2,15.4
2026-07-25 10:00:00,Delhi,26.8,32.8,11.0
2026-07-25 11:00:00,Delhi,24.3,29.0,7.8
2026-07-25 12:00:00,Delhi,25.8,29.6,6.4
2026-07-25 13:00:00,Delhi,32.2,66.1,6.3
2026-07-25 14:00:00,Delhi,26.4,39.3,7.7
2026-07-25 15:00:00,Delhi,25.1,33.4,10.7
2026-07-25 16:00:00,Delhi,24.9,32.1,15.2
2026-07-25 17:00:00,Delhi,38.3,41.8,23.0
2026-07-25 18:00:00,Delhi,44.2,46.1,29.1
2026-07-25 19:00:00,Delhi,51.8,52.7,37.3
2026-07-25 20:00:00,Delhi,50.3,50.9,42.5
2026-07-25 21:00:00,Delhi,45.1,45.4,42.0
2026-07-25 22:00:00,Delhi,46.8,47.0,38.4
2026-07-25 23:00:00,Delhi,48.1,48.3,34.6
2026-07-26 00:00:00,Delhi,48.5,48.7,31.2
2026-07-26 01:00:00,Delhi,47.0,47.1,27.7
2026-07-26 02:00:00,Delhi,45.4,45.6,25.2
2026-07-26 03:00:00,Delhi,44.7,44.9,24.9
2026-07-26 04:00:00,Delhi,44.9,46.3,25.7
2026-07-26 05:00:00,Delhi,26.0,26.8,23.0
2026-07-26 06:00:00,Delhi,27.8,28.6,22.2
2026-07-26 07:00:00,Delhi,26.9,27.9,21.0
2026-07-26 08:00:00,Delhi,28.9,31.4,19.1
2026-07-26 09:00:00,Delhi,32.1,36.4,16.0
2026-07-26 10:00:00,Delhi,34.7,41.6,12.2
2026-07-26 11:00:00,Delhi,36.7,46.4,9.2
2026-07-26 12:00:00,Delhi,36.8,49.0,7.3
2026-07-26 13:00:00,Delhi,39.0,51.2,6.1
2026-07-26 14:00:00,Delhi,39.3,51.3,6.1
2026-07-26 15:00:00,Delhi,40.4,51.8,5.7
2026-07-26 16:00:00,Delhi,40.2,54.1,6.5
2026-07-26 17:00:00,Delhi,44.2,56.9,12.4
2026-07-26 18:00:00,Delhi,51.0,61.0,33.2
2026-07-26 19:00:00,Delhi,70.1,78.7,61.6
2026-07-26 20:00:00,Delhi,86.1,94.5,81.2
2026-07-26 21:00:00,Delhi,91.3,99.0,83.0
2026-07-26 22:00:00,Delhi,89.4,96.2,76.1
2026-07-26 23:00:00,Delhi,85.2,91.5,70.5
2026-07-27 00:00:00,Delhi,86.4,92.9,70.7
2026-07-27 01:00:00,Delhi,89.6,95.9,72.4
2026-07-27 02:00:00,Delhi,91.0,97.8,72.6
2026-07-27 03:00:00,Delhi,92.2,98.7,70.5
2026-07-27 04:00:00,Delhi,90.8,96.9,67.1
2026-07-27 05:00:00,Delhi,85.7,91.0,62.1
2026-07-27 06:00:00,Delhi,72.4,77.1,55.1
2026-07-27 07:00:00,Delhi,68.0,73.1,46.6
2026-07-27 08:00:00,Delhi,56.2,73.6,38.2
2026-07-27 09:00:00,Delhi,46.3,59.1,30.0
2026-07-27 10:00:00,Delhi,44.9,59.8,22.1
2026-07-27 11:00:00,Delhi,45.9,61.0,15.8
2026-07-27 12:00:00,Delhi,50.1,65.4,11.7
2026-07-27 13:00:00,Delhi,54.2,70.1,9.4
2026-07-27 14:00:00,Delhi,54.9,71.2,8.9
2026-07-27 15:00:00,Delhi,52.4,68.7,9.8
2026-07-27 16:00:00,Delhi,48.9,65.2,12.5
2026-07-27 17:00:00,Delhi,46.2,62.2,19.0
2026-07-27 18:00:00,Delhi,46.6,58.6,33.3
2026-07-27 19:00:00,Delhi,54.4,63.1,51.3
2026-07-27 20:00:00,Delhi,66.1,73.6,62.6
2026-07-27 21:00:00,Delhi,75.0,81.5,61.4
2026-07-27 22:00:00,Delhi,78.9,85.0,53.4
2026-07-27 23:00:00,Delhi,78.5,83.8,45.4
2026-07-28 00:00:00,Delhi,73.6,78.7,39.0
2026-07-28 01:00:00,Delhi,62.6,67.1,32.5
2026-07-28 02:00:00,Delhi,52.6,56.7,27.8
2026-07-28 03:00:00,Delhi,49.0,52.0,26.0
2026-07-28 04:00:00,Delhi,46.4,49.2,26.0
2026-07-28 05:00:00,Delhi,44.4,46.7,26.4
2026-07-28 06:00:00,Delhi,41.8,43.4,27.2
2026-07-28 07:00:00,Delhi,37.4,39.1,28.5
2026-07-28 08:00:00,Delhi,31.3,33.6,28.9
2026-07-28 09:00:00,Delhi,26.2,28.6,27.6
2026-07-28 10:00:00,Delhi,23.3,26.4,25.5
2026-07-28 11:00:00,Delhi,23.5,26.8,23.4
2026-07-28 12:00:00,Delhi,24.5,27.8,21.2
2026-07-28 13:00:00,Delhi,26.1,29.2,19.0
2026-07-28 14:00:00,Delhi,27.2,29.7,18.4
2026-07-28 15:00:00,Delhi,26.2,28.4,19.5
2026-07-28 16:00:00,Delhi,32.0,34.2,22.1
2026-07-28 17:00:00,Delhi,29.2,31.1,27.8
2026-07-28 18:00:00,Delhi,32.4,33.9,39.6
2026-07-28 19:00:00,Delhi,45.6,46.8,54.4
2026-07-28 20:00:00,Delhi,56.9,58.0,64.1
2026-07-28 21:00:00,Delhi,67.5,68.2,65.3
2026-07-28 22:00:00,Delhi,63.6,64.3,61.6
2026-07-28 23:00:00,Delhi,56.7,57.4,55.1
2026-07-29 00:00:00,Delhi,44.7,45.5,44.6
2026-07-29 01:00:00,Delhi,28.2,28.8,31.5
2026-07-29 02:00:00,Delhi,22.6,23.1,22.0
2026-07-29 03:00:00,Delhi,23.2,23.6,19.3
2026-07-29 04:00:00,Delhi,22.8,23.1,20.3
2026-07-29 05:00:00,Delhi,22.6,22.9,22.1
2026-07-29 06:00:00,Delhi,22.3,22.5,24.5
2026-07-29 07:00:00,Delhi,20.4,20.5,27.7
2026-07-29 08:00:00,Delhi,19.9,20.1,29.4
2026-07-29 09:00:00,Delhi,18.6,18.7,28.5
2026-07-29 10:00:00,Delhi,18.6,18.7,26.1
2026-07-29 11:00:00,Delhi,18.3,18.5,23.1
2026-07-29 12:00:00,Delhi,21.1,21.4,18.9
2026-07-29 13:00:00,Delhi,25.3,25.5,14.0
2026-07-29 14:00:00,Delhi,28.7,29.0,11.3
2026-07-29 15:00:00,Delhi,31.4,31.7,10.5
2026-07-29 16:00:00,Delhi,34.0,34.2,11.7
2026-07-29 17:00:00,Delhi,34.1,34.3,18.4
2026-07-29 18:00:00,Delhi,36.9,37.1,35.6
2026-07-29 19:00:00,Delhi,51.8,51.9,58.2
2026-07-29 20:00:00,Delhi,63.8,63.8,74.0
2026-07-29 21:00:00,Delhi,72.2,72.4,77.6
2026-07-29 22:00:00,Delhi,78.5,78.5,74.3
2026-07-29 23:00:00,Delhi,78.9,79.2,68.6
2026-07-30 00:00:00,Delhi,73.8,73.8,60.2
2026-07-30 01:00:00,Delhi,63.1,63.1,49.2
2026-07-30 02:00:00,Delhi,54.7,54.9,40.5
2026-07-30 03:00:00,Delhi,48.2,48.3,36.4
2026-07-30 04:00:00,Delhi,44.1,44.2,34.6
2026-07-30 05:00:00,Delhi,42.4,42.5,33.0
2026-07-30 06:00:00,Delhi,40.9,41.0,31.5
2026-07-30 07:00:00,Delhi,39.9,40.0,30.3
2026-07-30 08:00:00,Delhi,34.7,34.8,27.9
2026-07-30 09:00:00,Delhi,25.2,25.3,22.9
2026-07-30 10:00:00,Delhi,24.8,24.9,16.7
2026-07-30 11:00:00,Delhi,26.2,26.3,11.9
2026-07-30 12:00:00,Delhi,29.2,29.4,9.3
2026-07-30 13:00:00,Delhi,30.6,30.7,8.2
2026-07-30 14:00:00,Delhi,32.8,41.8,8.8
2026-07-30 15:00:00,Delhi,35.6,47.6,11.5
2026-07-30 16:00:00,Delhi,36.2,41.3,16.0
2026-07-30 17:00:00,Delhi,36.8,39.5,21.2
2026-07-30 18:00:00,Delhi,37.5,38.4,28.1
2026-07-30 19:00:00,Delhi,37.3,37.4,35.8
2026-07-30 20:00:00,Delhi,39.6,39.6,40.8
2026-07-30 21:00:00,Delhi,42.3,42.3,41.2
2026-07-30 22:00:00,Delhi,41.0,41.1,38.9
2026-07-30 23:00:00,Delhi,40.3,40.4,35.8
2026-07-31 00:00:00,Delhi,37.4,37.5,31.8
2026-07-31 01:00:00,Delhi,33.2,33.3,27.1
2026-07-31 02:00:00,Delhi,28.0,28.1,23.3
2026-07-31 03:00:00,Delhi,23.4,23.5,21.4
2026-07-31 04:00:00,Delhi,21.3,21.3,20.5
2026-07-31 05:00:00,Delhi,20.3,20.3,20.0
2026-07-31 06:00:00,Delhi,20.7,20.8,20.2
2026-07-31 07:00:00,Delhi,21.4,21.5,20.7
2026-07-31 08:00:00,Delhi,20.4,20.4,19.9
2026-07-31 09:00:00,Delhi,19.8,19.8,16.2
2026-07-31 10:00:00,Delhi,19.5,19.5,11.2
2026-07-31 11:00:00,Delhi,21.0,21.0,7.5
2026-07-31 12:00:00,Delhi,21.4,24.2,6.2
2026-07-31 13:00:00,Delhi,20.3,21.1,6.3
2026-07-31 14:00:00,Delhi,22.1,22.4,7.3
2026-07-31 15:00:00,Delhi,24.2,32.7,9.9
2026-07-31 16:00:00,Delhi,25.6,31.3,13.4
2026-07-31 17:00:00,Delhi,26.1,29.9,16.0
2026-07-25 00:00:00,Mumbai,17.3,32.7,4.8
2026-07-25 01:00:00,Mumbai,15.9,31.3,4.3
2026-07-25 02:00:00,Mumbai,16.1,30.3,4.0
2026-07-25 03:00:00,Mumbai,14.4,27.1,3.9
2026-07-25 04:00:00,Mumbai,14.2,29.9,4.1
2026-07-25 05:00:00,Mumbai,12.7,29.8,3.6
