timestamp,city,pm25,pm10,no2
2026-06-15 00:00:00,Delhi,153.7,444.2,96.2
2026-06-15 01:00:00,Delhi,152.7,413.5,93.2
2026-06-15 02:00:00,Delhi,145.8,380.0,89.4
2026-06-15 03:00:00,Delhi,140.6,354.8,86.1
2026-06-15 04:00:00,Delhi,136.0,317.6,82.0
2026-06-15 05:00:00,Delhi,88.7,294.3,30.6
2026-06-15 06:00:00,Delhi,85.4,255.2,26.9
2026-06-15 07:00:00,Delhi,88.2,312.0,21.8
2026-06-15 08:00:00,Delhi,78.0,258.0,16.9
2026-06-15 09:00:00,Delhi,79.2,298.0,12.7
2026-06-15 10:00:00,Delhi,83.1,324.1,8.8
2026-06-15 11:00:00,Delhi,83.4,321.3,6.0
2026-06-15 12:00:00,Delhi,79.2,300.8,4.5
2026-06-15 13:00:00,Delhi,75.4,272.9,4.0
2026-06-15 14:00:00,Delhi,73.6,267.3,4.3
2026-06-15 15:00:00,Delhi,73.8,276.6,4.7
2026-06-15 16:00:00,Delhi,78.9,333.4,5.9
2026-06-15 17:00:00,Delhi,136.0,871.7,10.6
2026-06-15 18:00:00,Delhi,140.2,815.8,19.1
2026-06-15 19:00:00,Delhi,145.8,760.0,31.2
2026-06-15 20:00:00,Delhi,152.7,704.1,43.3
2026-06-15 21:00:00,Delhi,161.6,737.6,55.0
2026-06-15 22:00:00,Delhi,174.2,802.8,66.7
2026-06-15 23:00:00,Delhi,183.9,806.5,75.3
2026-06-16 00:00:00,Delhi,192.3,827.0,79.3
2026-06-16 01:00:00,Delhi,195.1,823.3,80.2
2026-06-16 02:00:00,Delhi,197.4,841.9,79.8
2026-06-16 03:00:00,Delhi,199.8,843.8,79.2
2026-06-16 04:00:00,Delhi,200.7,847.5,77.4
2026-06-16 05:00:00,Delhi,145.3,523.4,41.8
2026-06-16 06:00:00,Delhi,144.8,448.0,37.5
2026-06-16 07:00:00,Delhi,143.9,538.3,31.4
2026-06-16 08:00:00,Delhi,130.4,542.0,25.2
2026-06-16 09:00:00,Delhi,113.6,542.0,18.9
2026-06-16 10:00:00,Delhi,101.3,521.5,12.4
2026-06-16 11:00:00,Delhi,94.5,491.7,7.6
2026-06-16 12:00:00,Delhi,91.5,467.5,5.1
2026-06-16 13:00:00,Delhi,85.4,412.6,4.3
2026-06-16 14:00:00,Delhi,80.6,367.9,4.7
2026-06-16 15:00:00,Delhi,79.6,355.8,6.1
2026-06-16 16:00:00,Delhi,78.9,358.6,8.6
2026-06-16 17:00:00,Delhi,50.6,203.5,10.4
2026-06-16 18:00:00,Delhi,53.4,190.5,25.0
2026-06-16 19:00:00,Delhi,63.8,182.5,45.7
2026-06-16 20:00:00,Delhi,78.0,202.6,65.5
2026-06-16 21:00:00,Delhi,91.0,224.9,84.0
2026-06-16 22:00:00,Delhi,104.8,239.3,101.6
2026-06-16 23:00:00,Delhi,115.9,249.6,113.0
2026-06-17 00:00:00,Delhi,120.6,253.3,114.9
2026-06-17 01:00:00,Delhi,117.8,258.0,110.6
2026-06-17 02:00:00,Delhi,114.3,283.1,104.4
2026-06-17 03:00:00,Delhi,115.3,327.8,97.3
2026-06-17 04:00:00,Delhi,120.1,380.9,88.3
2026-06-17 05:00:00,Delhi,128.5,447.0,78.4
2026-06-17 06:00:00,Delhi,137.8,478.7,68.0
2026-06-17 07:00:00,Delhi,148.1,542.0,56.8
2026-06-17 08:00:00,Delhi,160.2,670.6,45.0
2026-06-17 09:00:00,Delhi,150.9,691.0,31.3
2026-06-17 10:00:00,Delhi,127.6,670.6,17.1
2026-06-17 11:00:00,Delhi,91.0,472.2,6.9
2026-06-17 12:00:00,Delhi,79.9,407.0,3.1
2026-06-17 13:00:00,Delhi,73.6,356.7,3.2
2026-06-17 14:00:00,Delhi,66.6,289.6,4.5
2026-06-17 15:00:00,Delhi,62.6,258.0,5.4
2026-06-17 16:00:00,Delhi,59.6,232.4,7.4
2026-06-17 17:00:00,Delhi,59.6,216.5,12.6
2026-06-17 18:00:00,Delhi,61.5,194.6,23.2
2026-06-17 19:00:00,Delhi,68.5,184.9,37.0
2026-06-17 20:00:00,Delhi,78.5,183.5,49.1
2026-06-17 21:00:00,Delhi,88.9,192.8,58.7
2026-06-17 22:00:00,Delhi,97.3,200.2,66.5
2026-06-17 23:00:00,Delhi,100.1,227.2,70.2
2026-06-18 00:00:00,Delhi,97.8,239.3,67.7
2026-06-18 01:00:00,Delhi,92.2,231.9,61.0
2026-06-18 02:00:00,Delhi,87.3,238.0,53.8
2026-06-18 03:00:00,Delhi,82.4,253.3,46.8
2026-06-18 04:00:00,Delhi,75.0,219.3,39.2
2026-06-18 05:00:00,Delhi,71.5,197.9,32.2
2026-06-18 06:00:00,Delhi,74.5,214.2,26.3
2026-06-18 07:00:00,Delhi,86.6,326.0,21.0
2026-06-18 08:00:00,Delhi,100.1,436.8,16.4
2026-06-18 09:00:00,Delhi,108.5,495.5,12.2
2026-06-18 10:00:00,Delhi,111.1,504.8,8.7
2026-06-18 11:00:00,Delhi,99.7,415.4,6.1
2026-06-18 12:00:00,Delhi,89.6,367.9,4.6
2026-06-18 13:00:00,Delhi,82.4,326.9,4.0
2026-06-18 14:00:00,Delhi,85.0,365.1,4.4
2026-06-18 15:00:00,Delhi,85.4,377.2,5.4
2026-06-18 16:00:00,Delhi,84.1,365.1,7.4
2026-06-18 17:00:00,Delhi,83.4,338.1,12.0
2026-06-18 18:00:00,Delhi,91.3,383.7,20.7
2026-06-18 19:00:00,Delhi,97.6,386.5,32.0
2026-06-18 20:00:00,Delhi,105.2,370.7,42.5
2026-06-18 21:00:00,Delhi,114.1,375.3,51.7
2026-06-18 22:00:00,Delhi,125.7,418.2,60.1
2026-06-18 23:00:00,Delhi,134.6,472.2,66.4
2026-06-19 00:00:00,Delhi,139.7,519.7,69.4
2026-06-19 01:00:00,Delhi,144.4,555.1,70.2
2026-06-19 02:00:00,Delhi,148.1,571.8,70.6
2026-06-19 03:00:00,Delhi,149.9,575.6,72.7
2026-06-19 04:00:00,Delhi,151.3,560.7,74.2
2026-06-19 05:00:00,Delhi,150.9,532.7,70.6
2026-06-19 06:00:00,Delhi,140.2,417.2,57.3
2026-06-19 07:00:00,Delhi,130.9,508.5,38.7
2026-06-19 08:00:00,Delhi,113.6,469.4,23.5
2026-06-19 09:00:00,Delhi,95.9,376.3,15.0
2026-06-19 10:00:00,Delhi,87.8,322.2,9.8
2026-06-19 11:00:00,Delhi,87.8,331.6,6.3
2026-06-19 12:00:00,Delhi,91.3,391.2,4.2
2026-06-19 13:00:00,Delhi,89.2,403.3,3.7
2026-06-19 14:00:00,Delhi,101.0,536.4,4.3
2026-06-19 15:00:00,Delhi,105.5,601.6,5.5
2026-06-19 16:00:00,Delhi,104.5,607.2,7.7
2026-06-19 17:00:00,Delhi,94.8,495.5,11.2
