timestamp,city,pm25,pm10,no2
2026-06-11 00:00:00,Delhi,161.1,650.1,38.2
2026-06-11 01:00:00,Delhi,163.4,644.5,34.8
2026-06-11 02:00:00,Delhi,155.5,577.4,32.2
2026-06-11 03:00:00,Delhi,142.5,480.6,31.3
2026-06-11 04:00:00,Delhi,137.8,440.5,31.3
2026-06-11 05:00:00,Delhi,118.7,398.6,29.8
2026-06-11 06:00:00,Delhi,136.4,525.3,28.2
2026-06-11 07:00:00,Delhi,152.3,618.4,25.8
2026-06-11 08:00:00,Delhi,174.6,776.7,22.6
2026-06-11 09:00:00,Delhi,197.0,940.6,17.8
2026-06-11 10:00:00,Delhi,209.1,1043.1,12.1
2026-06-11 11:00:00,Delhi,208.6,1076.6,7.9
2026-06-11 12:00:00,Delhi,209.1,1121.3,5.8
2026-06-11 13:00:00,Delhi,212.3,1180.9,5.2
2026-06-11 14:00:00,Delhi,214.2,1229.3,6.0
2026-06-11 15:00:00,Delhi,214.2,1259.1,8.8
2026-06-11 16:00:00,Delhi,204.4,1147.4,12.9
2026-06-11 17:00:00,Delhi,330.6,1989.3,14.2
2026-06-11 18:00:00,Delhi,285.0,1587.0,15.8
2026-06-11 19:00:00,Delhi,217.5,1069.2,17.9
2026-06-11 20:00:00,Delhi,140.6,517.8,18.9
2026-06-11 21:00:00,Delhi,90.1,243.1,17.9
2026-06-11 22:00:00,Delhi,67.8,152.3,15.8
2026-06-11 23:00:00,Delhi,120.6,601.6,14.1
2026-06-12 00:00:00,Delhi,132.2,665.0,13.3
2026-06-12 01:00:00,Delhi,125.7,637.0,12.9
2026-06-12 02:00:00,Delhi,78.2,288.7,12.7
2026-06-12 03:00:00,Delhi,46.8,109.9,12.5
2026-06-12 04:00:00,Delhi,51.7,181.6,12.5
2026-06-12 05:00:00,Delhi,95.7,464.7,14.8
2026-06-12 06:00:00,Delhi,85.2,340.9,15.1
2026-06-12 07:00:00,Delhi,61.0,161.1,15.5
2026-06-12 08:00:00,Delhi,38.5,74.5,14.8
2026-06-12 09:00:00,Delhi,28.8,52.9,12.1
