timestamp,city,pm25,pm10,no2
2026-07-30 00:00:00,Delhi,77.8,79.4,49.2
2026-07-30 01:00:00,Delhi,74.7,75.9,42.6
2026-07-30 02:00:00,Delhi,71.7,72.9,37.6
2026-07-30 03:00:00,Delhi,69.2,70.1,35.4
2026-07-30 04:00:00,Delhi,67.5,68.2,34.7
2026-07-30 05:00:00,Delhi,70.5,70.8,38.8
2026-07-30 06:00:00,Delhi,73.3,73.8,37.8
2026-07-30 07:00:00,Delhi,68.2,68.7,36.3
2026-07-30 08:00:00,Delhi,52.4,52.9,33.0
2026-07-30 09:00:00,Delhi,47.0,47.5,26.6
2026-07-30 10:00:00,Delhi,43.2,45.1,18.5
2026-07-30 11:00:00,Delhi,41.8,42.8,12.3
2026-07-30 12:00:00,Delhi,41.1,43.9,9.3
2026-07-30 13:00:00,Delhi,41.9,52.2,8.2
2026-07-30 14:00:00,Delhi,42.1,55.9,8.6
2026-07-30 15:00:00,Delhi,41.2,55.2,10.6
2026-07-30 16:00:00,Delhi,40.6,53.1,14.2
2026-07-30 17:00:00,Delhi,40.9,42.7,20.0
2026-07-30 18:00:00,Delhi,43.8,45.2,28.6
2026-07-30 19:00:00,Delhi,46.4,47.5,40.3
2026-07-30 20:00:00,Delhi,46.1,46.7,47.9
2026-07-30 21:00:00,Delhi,45.5,45.9,47.7
2026-07-30 22:00:00,Delhi,45.8,46.3,43.3
2026-07-30 23:00:00,Delhi,45.4,46.6,38.4
2026-07-31 00:00:00,Delhi,43.3,45.2,33.6
2026-07-31 01:00:00,Delhi,39.3,41.2,28.3
2026-07-31 02:00:00,Delhi,33.8,34.7,24.1
2026-07-31 03:00:00,Delhi,29.0,29.5,21.7
2026-07-31 04:00:00,Delhi,38.3,136.9,20.5
2026-07-31 05:00:00,Delhi,37.7,146.2,19.9
2026-07-31 06:00:00,Delhi,32.6,89.4,19.5
2026-07-31 07:00:00,Delhi,27.4,47.5,18.8
2026-07-31 08:00:00,Delhi,21.6,25.4,17.3
2026-07-31 09:00:00,Delhi,20.5,21.8,14.3
2026-07-31 10:00:00,Delhi,21.3,22.1,10.6
2026-07-31 11:00:00,Delhi,22.8,23.3,7.9
2026-07-31 12:00:00,Delhi,22.2,22.6,6.7
2026-07-31 13:00:00,Delhi,20.8,28.2,6.6
2026-07-31 14:00:00,Delhi,21.7,30.4,7.3
2026-07-31 15:00:00,Delhi,20.7,23.7,8.9
2026-07-31 16:00:00,Delhi,20.2,21.4,11.3
2026-07-31 17:00:00,Delhi,31.5,32.0,19.2
2026-07-31 18:00:00,Delhi,35.2,35.5,24.9
2026-07-31 19:00:00,Delhi,36.7,37.0,32.5
2026-07-31 20:00:00,Delhi,36.3,36.8,37.1
2026-07-31 21:00:00,Delhi,34.9,35.6,36.0
2026-07-31 22:00:00,Delhi,33.4,34.3,31.8
2026-07-31 23:00:00,Delhi,31.2,32.1,27.7
2026-08-01 00:00:00,Delhi,28.6,29.5,24.4
2026-08-01 01:00:00,Delhi,41.2,157.9,21.2
2026-08-01 02:00:00,Delhi,49.4,225.8,18.9
2026-08-01 03:00:00,Delhi,52.9,252.4,18.2
2026-08-01 04:00:00,Delhi,52.4,243.1,18.4
2026-08-01 05:00:00,Delhi,51.3,230.5,18.5
2026-08-01 06:00:00,Delhi,51.8,230.5,18.3
2026-08-01 07:00:00,Delhi,50.3,206.3,18.1
2026-08-01 08:00:00,Delhi,38.1,82.9,17.1
2026-08-01 09:00:00,Delhi,34.9,64.5,14.8
2026-08-01 10:00:00,Delhi,31.7,50.2,11.7
2026-08-01 11:00:00,Delhi,31.0,37.5,9.6
2026-08-01 12:00:00,Delhi,31.7,34.3,8.9
2026-08-01 13:00:00,Delhi,35.4,36.6,9.1
2026-08-01 14:00:00,Delhi,34.7,35.3,10.1
2026-08-01 15:00:00,Delhi,32.9,33.3,11.1
2026-08-01 16:00:00,Delhi,32.7,33.2,12.9
2026-08-01 17:00:00,Delhi,32.4,32.7,17.4
2026-08-01 18:00:00,Delhi,38.3,38.6,28.2
2026-08-01 19:00:00,Delhi,44.0,44.2,41.7
